start_code,end_code,start_name,end_name,road_code,direction,distance
7004051,7004046,甲子園浜,鳴尾浜,7004,上り,2.12
7004046,7004041,鳴尾浜,尼崎末広,7004,上り,2.37
7004041,7004036,尼崎末広,尼崎東海岸,7004,上り,1.09
7004036,7004031,尼崎東海岸,中島,7004,上り,1.39
7004031,7019001,中島,北港ＪＣＴ,7004,上り,3.17
7019001,7004006,北港ＪＣＴ,天保山ＪＣＴ,7004,上り,2.0
7006001,7006006,伊川谷ＪＣＴ,永井谷ＪＣＴ,7006,下り,1.19
7006006,7006011,永井谷ＪＣＴ,永井谷,7006,下り,0.13
7006011,7006016,永井谷,前開,7006,下り,3.26
7006016,5002001,前開,布施畑,7006,下り,1.99
5002001,7006021,布施畑,布施畑西,7006,下り,0.48
7006021,7006031,布施畑西,布施畑東,7006,下り,1.25
7006031,7006036,布施畑東,白川ＪＣＴ,7006,下り,1.05
7006036,7006041,白川ＪＣＴ,しあわせの村,7006,下り,1.09
7006041,7006046,しあわせの村,藍那,7006,下り,2.58
7006046,7006051,藍那,箕谷,7006,下り,4.3
7006051,7006056,箕谷,からと西,7006,下り,4.76
7006056,7006061,からと西,からと東,7006,下り,1.43
7006061,7006066,からと東,有馬口ＪＣＴ,7006,下り,1.65
7006066,7006071,有馬口ＪＣＴ,有馬口,7006,下り,0.51
7006071,7006076,有馬口,西宮山口南,7006,下り,2.94
7006076,7006081,西宮山口南,西宮山口東,7006,下り,1.67
7006081,1201026,西宮山口東,西宮山口ＪＣＴ,7006,下り,0.64
1201026,7006081,西宮山口ＪＣＴ,西宮山口東,7006,上り,0.64
7006081,7006076,西宮山口東,西宮山口南,7006,上り,1.67
7006076,7006071,西宮山口南,有馬口,7006,上り,2.94
7006071,7006066,有馬口,有馬口ＪＣＴ,7006,上り,0.51
7006066,7006061,有馬口ＪＣＴ,からと東,7006,上り,1.65
7006061,7006056,からと東,からと西,7006,上り,1.43
7006056,7006051,からと西,箕谷,7006,上り,4.76
7006051,7006046,箕谷,藍那,7006,上り,4.3
7006046,7006041,藍那,しあわせの村,7006,上り,2.58
7006041,7006036,しあわせの村,白川ＪＣＴ,7006,上り,1.09
7006036,7006031,白川ＪＣＴ,布施畑東,7006,上り,1.05
7006031,7006021,布施畑東,布施畑西,7006,上り,1.25
7006021,5002001,布施畑西,布施畑,7006,上り,0.48
5002001,7006016,布施畑,前開,7006,上り,1.99
7006016,7006011,前開,永井谷,7006,上り,3.26
7006011,7006006,永井谷,永井谷ＪＣＴ,7006,上り,0.13
7006006,7006001,永井谷ＪＣＴ,伊川谷ＪＣＴ,7006,上り,1.19
7006066,7007001,有馬口ＪＣＴ,五社,7007,下り,1.52
7007001,7007006,五社,柳谷ＪＣＴ,7007,下り,1.46
7007006,7007001,柳谷ＪＣＴ,五社,7007,上り,1.46
7007001,7006066,五社,有馬口ＪＣＴ,7007,上り,1.52
7001026,7008001,中之島ＪＣＴ,出入橋,7008,下り,0.46
7008001,7008003,出入橋,中之島,7008,下り,0.38
7008003,7008006,中之島,梅田,7008,下り,0.91
7008006,7008011,梅田,福島,7008,下り,0.78
7008011,7008016,福島,塚本,7008,下り,1.99
7008016,7008021,塚本,加島,7008,下り,1.6
7008021,7008026,加島,豊中南(豊中ＩＣ),7008,下り,2.87
7008026,1011171,豊中南(豊中ＩＣ),豊中,7008,下り,0.37
1011171,7008028,豊中,豊中南(上津島口),7008,下り,0.8
7008028,7008031,豊中南(上津島口),豊中北,7008,下り,2.52
7008031,7008036,豊中北,大阪空港,7008,下り,1.27
7008036,7008041,大阪空港,蛍池ＪＣＴ,7008,下り,0.19
7008041,7008046,蛍池ＪＣＴ,神田,7008,下り,2.83
7008046,7008051,神田,川西小花,7008,下り,1.81
7008051,7008056,川西小花,池田木部,7008,下り,1.68
7008056,7008051,池田木部,川西小花,7008,上り,1.68
7008051,7008046,川西小花,神田,7008,上り,1.81
7008046,7008041,神田,蛍池ＪＣＴ,7008,上り,2.83
7008041,7008036,蛍池ＪＣＴ,大阪空港,7008,上り,0.19
7008036,7008031,大阪空港,豊中北,7008,上り,1.27
7008031,7008028,豊中北,豊中南(上津島口),7008,上り,2.52
7008028,1011171,豊中南(上津島口),豊中,7008,上り,0.8
1011171,7008026,豊中,豊中南(豊中ＩＣ),7008,上り,0.37
7008026,7008021,豊中南(豊中ＩＣ),加島,7008,上り,2.87
7008021,7008016,加島,塚本,7008,上り,1.6
7008016,7008011,塚本,福島,7008,上り,1.99
7008011,7008006,福島,梅田,7008,上り,0.78
7008006,7008003,梅田,中之島,7008,上り,0.91
7008003,7008001,中之島,出入橋,7008,上り,0.38
7008001,7001026,出入橋,中之島ＪＣＴ,7008,上り,0.46
7008041,7009001,蛍池ＪＣＴ,池田(阪神高速),7009,下り,0.69
7009001,7008041,池田(阪神高速),蛍池ＪＣＴ,7009,上り,0.69
7001041,7010001,天神橋ＪＣＴ,扇町,7010,下り,0.98
7010001,7010011,扇町,長柄,7010,下り,0.84
7010011,7010021,長柄,城北,7010,下り,2.57
7010021,7010026,城北,城北ＪＣＴ,7010,下り,0.1
7010026,7010031,城北ＪＣＴ,守口,7010,下り,4.7
7010031,1073013,守口,守口ＪＣＴ,7010,下り,0.34
1073013,7010036,守口ＪＣＴ,守口(国道１),7010,下り,0.02
7010036,1073013,守口(国道１),守口ＪＣＴ,7010,上り,0.02
1073013,7010031,守口ＪＣＴ,守口,7010,上り,0.34
7010031,7010026,守口,城北ＪＣＴ,7010,上り,4.7
7010026,7010021,城北ＪＣＴ,城北,7010,上り,0.1
7010021,7010016,城北,都島,7010,上り,0.69
7010016,7010011,都島,長柄,7010,上り,2.08
7010011,7010001,長柄,扇町,7010,上り,0.84
7010001,7010006,扇町,南森町,7010,上り,0.39
7010006,7001041,南森町,天神橋ＪＣＴ,7010,上り,0.6
7010026,7011001,城北ＪＣＴ,森小路,7011,下り,1.27
7011001,7010026,森小路,城北ＪＣＴ,7011,上り,1.27
7001011,7001051,西船場ＪＣＴ,東船場ＪＣＴ,7012,下り,1.07
7001051,7012001,東船場ＪＣＴ,法円坂,7012,下り,0.87
7012001,7012006,法円坂,森之宮,7012,下り,0.98
7012006,7012011,森之宮,高井田,7012,下り,3.25
7012011,7012016,高井田,長田,7012,下り,2.17
7012016,1073036,長田,東大阪ＪＣＴ,7012,下り,0.73
1073036,7012021,東大阪ＪＣＴ,東大阪荒本,7012,下り,0.12
7012021,7012026,東大阪荒本,中野(阪神高速),7012,下り,0.97
7012026,7012031,中野(阪神高速),水走,7012,下り,2.12
7012031,5047005,水走,阪神高速・第二阪奈接続部,7012,下り,0.37
5047005,7012031,阪神高速・第二阪奈接続部,水走,7012,上り,0.37
7012031,7012026,水走,中野(阪神高速),7012,上り,2.12
7012026,7012021,中野(阪神高速),東大阪荒本,7012,上り,0.97
7012021,1073036,東大阪荒本,東大阪ＪＣＴ,7012,上り,0.12
1073036,7012016,東大阪ＪＣＴ,長田,7012,上り,0.73
7012016,7012011,長田,高井田,7012,上り,2.17
7012011,7012006,高井田,森之宮,7012,上り,3.25
7012006,7012001,森之宮,法円坂,7012,上り,0.98
7012001,7001051,法円坂,東船場ＪＣＴ,7012,上り,0.87
7001051,7001011,東船場ＪＣＴ,西船場ＪＣＴ,7012,上り,1.07
7001076,7013001,えびすＪＣＴ,天王寺,7013,下り,0.72
7013001,7013006,天王寺,文の里,7013,下り,1.61
7013006,7013011,文の里,駒川,7013,下り,2.07
7013011,7013016,駒川,平野,7013,下り,1.57
7013016,7013021,平野,喜連瓜破,7013,下り,1.18
7013021,7013026,喜連瓜破,三宅(阪神高速),7013,下り,2.27
7013026,7013028,三宅(阪神高速),三宅ＪＣＴ,7013,下り,0.47
7013028,7013031,三宅ＪＣＴ,大堀,7013,下り,1.47
7013031,1073056,大堀,松原ＪＣＴ,7013,下り,0.57
1073056,7013031,松原ＪＣＴ,大堀,7013,上り,0.57
7013031,7013028,大堀,三宅ＪＣＴ,7013,上り,1.47
7013028,7013026,三宅ＪＣＴ,三宅(阪神高速),7013,上り,0.47
7013026,7013021,三宅(阪神高速),喜連瓜破,7013,上り,2.27
7013021,7013016,喜連瓜破,平野,7013,上り,1.18
7013016,7013011,平野,駒川,7013,上り,1.57
7013011,7013006,駒川,文の里,7013,上り,2.07
7013006,7013036,文の里,阿倍野,7013,上り,1.66
7013036,7013001,阿倍野,天王寺,7013,上り,0.17
7013001,7001076,天王寺,えびすＪＣＴ,7013,上り,0.72
7001066,7014001,高津ＪＣＴ,高津,7014,下り,0.23
7014001,7001090,高津,湊町ＪＣＴ,7014,下り,1.47
7001090,7014006,湊町ＪＣＴ,汐見橋,7014,下り,0.93
7014006,7014011,汐見橋,南開ＪＣＴ,7014,下り,1.6
7014011,7014021,南開ＪＣＴ,津守,7014,下り,0.66
7014021,7014026,津守,玉出,7014,下り,2.34
7014026,7014031,玉出,住之江,7014,下り,2.66
7014031,7014036,住之江,堺(阪神高速),7014,下り,3.07
7014036,7014041,堺(阪神高速),堺(国道２６),7014,下り,0.77
7014041,7014036,堺(国道２６),堺(阪神高速),7014,上り,0.77
7014036,7014031,堺(阪神高速),住之江,7014,上り,3.07
7014031,7014026,住之江,玉出,7014,上り,2.66
7014026,7014021,玉出,津守,7014,上り,2.34
7014021,7014011,津守,南開ＪＣＴ,7014,上り,0.66
7014011,7014016,南開ＪＣＴ,芦原,7014,上り,0.96
7014016,7014006,芦原,汐見橋,7014,上り,0.64
7014006,7001090,汐見橋,湊町ＪＣＴ,7014,上り,0.93
7001090,7014001,湊町ＪＣＴ,高津,7014,上り,1.47
7014001,7001066,高津,高津ＪＣＴ,7014,上り,0.23
7001011,7015001,西船場ＪＣＴ,阿波座,7015,下り,0.21
7015001,7002001,阿波座,阿波座ＪＣＴ,7015,下り,0.87
7002001,7015006,阿波座ＪＣＴ,九条,7015,下り,1.08
7015006,7015016,九条,波除,7015,下り,1.16
7015016,7004006,波除,天保山ＪＣＴ,7015,下り,3.06
7004006,7015016,天保山ＪＣＴ,波除,7015,上り,3.06
7015016,7015011,波除,本田,7015,上り,1.02
7015011,7015006,本田,九条,7015,上り,0.14
7015006,7002001,九条,阿波座ＪＣＴ,7015,上り,1.08
7002001,7015001,阿波座ＪＣＴ,阿波座,7015,上り,0.87
7015001,7001011,阿波座,西船場ＪＣＴ,7015,上り,0.21
7006051,7016010,箕谷,新神戸駅,7016,下り,7.14
7016010,7016020,新神戸駅,神若,7016,下り,0.46
7016020,7016030,神若,二宮(阪神高速),7016,下り,0.13
7016030,7016040,二宮(阪神高速),国道２号,7016,下り,0.51
7016040,7016030,国道２号,二宮(阪神高速),7016,上り,0.51
7016030,7016020,二宮(阪神高速),神若,7016,上り,0.13
7016020,7006051,神若,箕谷,7016,上り,7.58
7014011,7017001,南開ＪＣＴ,北津守,7017,下り,0.38
7017001,7017006,北津守,大正東,7017,下り,0.35
7017006,7017011,大正東,大正西,7017,下り,1.27
7017011,7017016,大正西,弁天町,7017,下り,0.5
7017016,7017021,弁天町,安治川,7017,下り,0.92
7017021,7017016,安治川,弁天町,7017,上り,0.92
7017016,7017011,弁天町,大正西,7017,上り,0.5
7017011,7017006,大正西,大正東,7017,上り,1.27
7017006,7017001,大正東,北津守,7017,上り,0.35
7017001,7014011,北津守,南開ＪＣＴ,7017,上り,0.38
7002085,7018001,湊川ＪＣＴ,神戸長田,7018,下り,0.86
7018001,7018006,神戸長田,妙法寺,7018,下り,3.74
7018006,7018011,妙法寺,白川南,7018,下り,1.11
7018011,7006036,白川南,白川ＪＣＴ,7018,下り,2.48
7006036,7018011,白川ＪＣＴ,白川南,7018,上り,2.48
7018011,7018006,白川南,妙法寺,7018,上り,1.11
7018006,7018001,妙法寺,神戸長田,7018,上り,3.74
7018001,7002085,神戸長田,湊川ＪＣＴ,7018,上り,0.86
7019001,7019003,北港ＪＣＴ,淀川左岸舞洲,7019,下り,0.0
7019003,7019006,淀川左岸舞洲,ユニバーサルシティ,7019,下り,0.73
7019006,7019011,ユニバーサルシティ,島屋,7019,下り,0.48
7019011,7019016,島屋,正蓮寺川,7019,下り,1.25
7019016,7019021,正蓮寺川,大開,7019,下り,2.0
7019021,7019026,大開,海老江ＪＣＴ,7019,下り,1.03
7019026,7019021,海老江ＪＣＴ,大開,7019,上り,1.03
7019021,7019016,大開,正蓮寺川,7019,上り,2.0
7019016,7019011,正蓮寺川,島屋,7019,上り,1.25
7019011,7019003,島屋,淀川左岸舞洲,7019,上り,1.19
7019003,7019001,淀川左岸舞洲,北港ＪＣＴ,7019,上り,0.0
7013028,7022010,三宅ＪＣＴ,三宅西,7022,下り,0.56
7022010,7022020,三宅西,天美,7022,下り,0.7
7022020,7022050,天美,常磐,7022,下り,2.33
7022050,7022080,常磐,鉄砲,7022,下り,3.34
7022080,7022090,鉄砲,三宝ＪＣＴ,7022,下り,1.58
7022090,7022080,三宝ＪＣＴ,鉄砲,7022,上り,1.58
7022080,7022050,鉄砲,常磐,7022,上り,3.34
7022050,7022020,常磐,天美,7022,上り,2.33
7022020,7022010,天美,三宅西,7022,上り,0.7
7022010,7013028,三宅西,三宅ＪＣＴ,7022,上り,0.56
8001041,8001001,東片端ＪＣＴ,東新町,8001,下り,1.04
8001001,8001006,東新町,丸田町ＪＣＴ,8001,下り,1.02
8001006,8001036,丸田町ＪＣＴ,丸の内(名古屋高速),8001,下り,2.76
8001036,8001011,丸の内(名古屋高速),鶴舞南ＪＣＴ,8001,下り,3.56
8001011,8001016,鶴舞南ＪＣＴ,東別院,8001,下り,1.23
8001016,8001018,東別院,山王ＪＣＴ,8001,下り,1.03
8001018,8001021,山王ＪＣＴ,新洲崎ＪＣＴ,8001,下り,1.11
8001021,8001026,新洲崎ＪＣＴ,錦橋,8001,下り,0.98
8001026,8001031,錦橋,名駅,8001,下り,0.42
8001031,8021001,名駅,明道町ＪＣＴ,8001,下り,0.97
8021001,8001031,明道町ＪＣＴ,名駅,8001,上り,0.97
8001031,8001026,名駅,錦橋,8001,上り,0.42
8001026,8001021,錦橋,新洲崎ＪＣＴ,8001,上り,0.98
8001021,8001018,新洲崎ＪＣＴ,山王ＪＣＴ,8001,上り,1.11
8001018,8001016,山王ＪＣＴ,東別院,8001,上り,1.03
8001016,8001011,東別院,鶴舞南ＪＣＴ,8001,上り,1.23
8001011,8001036,鶴舞南ＪＣＴ,丸の内(名古屋高速),8001,上り,3.56
8001036,8001006,丸の内(名古屋高速),丸田町ＪＣＴ,8001,上り,2.76
8001006,8001001,丸田町ＪＣＴ,東新町,8001,上り,1.02
8001001,8001041,東新町,東片端ＪＣＴ,8001,上り,1.04
8001041,8002001,東片端ＪＣＴ,東片端,8002,下り,0.09
8002001,8002006,東片端,黒川,8002,下り,1.7
8002006,8002011,黒川,楠(名古屋高速),8002,下り,3.54
8002011,1075056,楠(名古屋高速),楠ＪＣＴ,8002,下り,0.35
1075056,8002011,楠ＪＣＴ,楠(名古屋高速),8002,上り,0.35
8002011,8002006,楠(名古屋高速),黒川,8002,上り,3.54
8002006,8001041,黒川,東片端ＪＣＴ,8002,上り,1.79
8001021,8003001,新洲崎ＪＣＴ,白川,8003,下り,0.74
8003001,8001006,白川,丸田町ＪＣＴ,8003,下り,2.08
8001006,8003006,丸田町ＪＣＴ,吹上西,8003,下り,0.51
8003006,8003011,吹上西,吹上東,8003,下り,0.17
8003011,8003016,吹上東,春岡,8003,下り,1.19
8003016,8003021,春岡,四谷,8003,下り,1.75
8003021,8003026,四谷,高針,8003,下り,3.64
8003026,1075101,高針,高針ＪＣＴ,8003,下り,0.35
1075101,8003026,高針ＪＣＴ,高針,8003,上り,0.35
8003026,8003021,高針,四谷,8003,上り,3.64
8003021,8003016,四谷,春岡,8003,上り,1.75
8003016,8003011,春岡,吹上東,8003,上り,1.19
8003011,8003006,吹上東,吹上西,8003,上り,0.17
8003006,8001006,吹上西,丸田町ＪＣＴ,8003,上り,0.51
8001006,8003001,丸田町ＪＣＴ,白川,8003,上り,2.08
8003001,8001021,白川,新洲崎ＪＣＴ,8003,上り,0.74
8001011,8004001,鶴舞南ＪＣＴ,高辻,8004,下り,1.14
8004001,8004006,高辻,堀田,8004,下り,1.72
8004006,8004011,堀田,呼続,8004,下り,1.87
8004011,8004016,呼続,笠寺,8004,下り,1.67
8004016,8004026,笠寺,大高(名古屋高速),8004,下り,3.44
8004026,8004027,大高(名古屋高速),大高,8004,下り,0.51
8004027,8004031,大高,名四連絡路,8004,下り,0.61
8004031,1075121,名四連絡路,名古屋南ＪＣＴ,8004,下り,0.84
1075121,8004031,名古屋南ＪＣＴ,名四連絡路,8004,上り,0.84
8004031,8004027,名四連絡路,大高,8004,上り,0.61
8004027,8004026,大高,大高(名古屋高速),8004,上り,0.51
8004026,8004021,大高(名古屋高速),星崎,8004,上り,1.98
8004021,8004016,星崎,笠寺,8004,上り,1.5
8004016,8004011,笠寺,呼続,8004,上り,1.67
8004011,8004006,呼続,堀田,8004,上り,1.87
8004006,8004001,堀田,高辻,8004,上り,1.72
8004001,8001011,高辻,鶴舞南ＪＣＴ,8004,上り,1.14
8001021,8005001,新洲崎ＪＣＴ,黄金,8005,下り,1.11
8005001,8005006,黄金,烏森,8005,下り,1.65
8005006,8005011,烏森,千音寺,8005,下り,3.23
8005011,1075005,千音寺,名古屋西ＪＣＴ,8005,下り,0.46
1075005,8005011,名古屋西ＪＣＴ,千音寺,8005,上り,0.46
8005011,8005006,千音寺,烏森,8005,上り,3.23
8005006,8005001,烏森,黄金,8005,上り,1.65
8005001,8001021,黄金,新洲崎ＪＣＴ,8005,上り,1.11
1075056,8006001,楠ＪＣＴ,豊山南,8006,下り,1.32
8006001,8006006,豊山南,豊山北,8006,下り,2.19
8006006,8006011,豊山北,小牧南,8006,下り,1.5
8006011,8006016,小牧南,堀の内,8006,下り,1.39
8006016,1011001,堀の内,小牧,8006,下り,1.6
1011001,8006021,小牧,小牧北,8006,下り,0.3
8006021,1011001,小牧北,小牧,8006,上り,0.3
1011001,8006016,小牧,堀の内,8006,上り,1.6
8006016,8006011,堀の内,小牧南,8006,上り,1.39
8006011,8006006,小牧南,豊山北,8006,上り,1.5
8006006,8006001,豊山北,豊山南,8006,上り,2.19
8006001,1075056,豊山南,楠ＪＣＴ,8006,上り,1.32
1075033,8007001,清洲ＪＣＴ,春日(名古屋高速),8007,下り,1.43
8007001,8007006,春日(名古屋高速),西春,8007,下り,2.02
8007006,8007011,西春,一宮西春,8007,下り,1.05
8007011,8007016,一宮西春,一宮南,8007,下り,0.87
8007016,1011011,一宮南,一宮,8007,下り,0.83
1011011,8007021,一宮,一宮東,8007,下り,1.68
8007021,8007026,一宮東,一宮中,8007,下り,1.02
8007026,8007021,一宮中,一宮東,8007,上り,1.02
8007021,1011011,一宮東,一宮,8007,上り,1.68
1011011,8007011,一宮,一宮西春,8007,上り,1.69
8007011,8007006,一宮西春,西春,8007,上り,1.05
8007006,8007001,西春,春日(名古屋高速),8007,上り,2.02
8007001,1075033,春日(名古屋高速),清洲ＪＣＴ,8007,上り,1.43
1020201,8008003,広島東,福田,8008,下り,0.13
8008003,8008001,福田,馬木(広島高速),8008,下り,1.48
8008001,8008006,馬木(広島高速),温品,8008,下り,3.09
8008006,8008016,温品,温品ＪＣＴ,8008,下り,1.57
8008016,8008011,温品ＪＣＴ,間所,8008,下り,0.17
8008011,8008016,間所,温品ＪＣＴ,8008,上り,0.17
8008016,8008006,温品ＪＣＴ,温品,8008,上り,1.57
8008006,8008001,温品,馬木(広島高速),8008,上り,3.09
8008001,8008003,馬木(広島高速),福田,8008,上り,1.48
8008003,1020201,福田,広島東,8008,上り,0.13
8009006,8009011,仁保ＪＣＴ,宇品,8009,下り,2.42
8009011,8009016,宇品,出島(広島高速),8009,下り,1.76
8009016,8009021,出島(広島高速),吉島,8009,下り,0.98
8009021,8009026,吉島,観音,8009,下り,2.31
8009026,8009031,観音,商工センター,8009,下り,1.13
8009031,8009026,商工センター,観音,8009,上り,1.13
8009026,8009021,観音,吉島,8009,上り,2.31
8009021,8009016,吉島,出島(広島高速),8009,上り,0.98
8009016,8009011,出島(広島高速),宇品,8009,上り,1.76
8009011,8009006,宇品,仁保ＪＣＴ,8009,上り,2.42
8010001,8010006,中広,沼田(広島高速),8010,下り,4.38
8010006,8010001,沼田(広島高速),中広,8010,上り,4.38
1030016,8011001,小倉東,長野(北九州都市高速),8011,下り,0.16
8011001,8011006,長野(北九州都市高速),横代,8011,下り,1.38
8011006,8011011,横代,若園,8011,下り,1.73
8011011,8011016,若園,北方(北九州高速),8011,下り,1.0
8011016,8011021,北方(北九州高速),篠崎南,8011,下り,1.16
8011021,8011026,篠崎南,紫川ＪＣＴ,8011,下り,0.5
8011026,8011031,紫川ＪＣＴ,篠崎北,8011,下り,0.24
8011031,8011036,篠崎北,大手町,8011,下り,0.76
8011036,8011041,大手町,勝山(北九州都市高速),8011,下り,0.51
8011041,8011046,勝山(北九州都市高速),愛宕ＪＣＴ,8011,下り,0.91
8011046,8011051,愛宕ＪＣＴ,下到津,8011,下り,0.73
8011051,8011046,下到津,愛宕ＪＣＴ,8011,上り,0.73
8011046,8011041,愛宕ＪＣＴ,勝山(北九州都市高速),8011,上り,0.91
8011041,8011036,勝山(北九州都市高速),大手町,8011,上り,0.51
8011036,8011031,大手町,篠崎北,8011,上り,0.76
8011031,8011026,篠崎北,紫川ＪＣＴ,8011,上り,0.24
8011026,8011021,紫川ＪＣＴ,篠崎南,8011,上り,0.5
8011021,8011016,篠崎南,北方(北九州高速),8011,上り,1.16
8011016,8011011,北方(北九州高速),若園,8011,上り,1.0
8011011,8011006,若園,横代,8011,上り,1.73
8011006,8011001,横代,長野(北九州都市高速),8011,上り,1.38
8011001,1030016,長野(北九州都市高速),小倉東,8011,上り,0.16
8012001,8012006,小倉駅北,東港ＪＣＴ,8012,下り,0.73
8012006,8012011,東港ＪＣＴ,日明,8012,下り,0.81
8012011,8012021,日明,戸畑,8012,下り,2.64
8012021,8012023,戸畑,若戸,8012,下り,0.77
8012023,8012021,若戸,戸畑,8012,上り,0.77
8012021,8012016,戸畑,西港,8012,上り,1.72
8012016,8012011,西港,日明,8012,上り,0.99
8012011,8012006,日明,東港ＪＣＴ,8012,上り,0.81
8012006,8012001,東港ＪＣＴ,小倉駅北,8012,上り,0.73
8011046,8012006,愛宕ＪＣＴ,東港ＪＣＴ,8013,下り,0.86
8012006,8011046,東港ＪＣＴ,愛宕ＪＣＴ,8013,上り,0.86
1030001,8014001,門司,春日(北九州都市高速),8014,下り,0.99
8014001,8014006,春日(北九州都市高速),大里,8014,下り,3.9
8014006,8014011,大里,富野,8014,下り,3.99
8014011,8014016,富野,足立,8014,下り,2.03
8014016,8011026,足立,紫川ＪＣＴ,8014,下り,1.98
8011026,8014026,紫川ＪＣＴ,山路,8014,下り,2.44
8014026,8014031,山路,大谷ＪＣＴ,8014,下り,3.74
8014031,8014036,大谷ＪＣＴ,黒崎,8014,下り,4.16
8014036,8014041,黒崎,小嶺,8014,下り,3.27
8014041,8014046,小嶺,馬場山,8014,下り,2.22
8014046,8014051,馬場山,金剛,8014,下り,1.11
8014051,1030031,金剛,八幡,8014,下り,0.37
1030031,8014051,八幡,金剛,8014,上り,0.37
8014051,8014046,金剛,馬場山,8014,上り,1.11
8014046,8014041,馬場山,小嶺,8014,上り,2.22
8014041,8014036,小嶺,黒崎,8014,上り,3.27
8014036,8014031,黒崎,大谷ＪＣＴ,8014,上り,4.16
8014031,8014026,大谷ＪＣＴ,山路,8014,上り,3.74
8014026,8011026,山路,紫川ＪＣＴ,8014,上り,2.44
8011026,8014016,紫川ＪＣＴ,足立,8014,上り,1.98
8014016,8014011,足立,富野,8014,上り,2.03
8014011,8014006,富野,大里,8014,上り,3.99
8014006,8014001,大里,春日(北九州都市高速),8014,上り,3.9
8014001,1030001,春日(北九州都市高速),門司,8014,上り,0.99
8015001,8015003,枝光,東田,8015,下り,1.11
8015003,8015006,東田,大谷,8015,下り,1.09
8015006,8014031,大谷,大谷ＪＣＴ,8015,下り,0.12
8014031,8015006,大谷ＪＣＴ,大谷,8015,上り,0.12
8015006,8015003,大谷,東田,8015,上り,1.09
8015003,8015001,東田,枝光,8015,上り,1.11
8016001,8016006,香椎東,香椎,8016,下り,0.57
8016006,8024010,香椎,香椎浜ＪＣＴ,8016,下り,1.0
8024010,8016011,香椎浜ＪＣＴ,香椎浜,8016,下り,0.73
8016011,8016016,香椎浜,名島,8016,下り,1.25
8016016,8016021,名島,貝塚ＪＣＴ,8016,下り,0.89
8016021,8016026,貝塚ＪＣＴ,箱崎(福岡都市高速),8016,下り,1.46
8016026,8016031,箱崎(福岡都市高速),東浜,8016,下り,1.0
8016031,8016036,東浜,千鳥橋ＪＣＴ,8016,下り,0.79
8016036,8016031,千鳥橋ＪＣＴ,東浜,8016,上り,0.79
8016031,8016026,東浜,箱崎(福岡都市高速),8016,上り,1.0
8016026,8016021,箱崎(福岡都市高速),貝塚ＪＣＴ,8016,上り,1.46
8016021,8016016,貝塚ＪＣＴ,名島,8016,上り,0.89
8016016,8016011,名島,香椎浜,8016,上り,1.25
8016011,8024010,香椎浜,香椎浜ＪＣＴ,8016,上り,0.73
8024010,8016006,香椎浜ＪＣＴ,香椎,8016,上り,1.0
8016006,8016001,香椎,香椎東,8016,上り,0.57
8017036,8017041,月隈ＪＣＴ,金の隈,8017,下り,0.42
8017041,8017046,金の隈,大野城,8017,下り,1.27
8017046,8017051,大野城,水城,8017,下り,2.92
8017051,1030071,水城,太宰府,8017,下り,0.33
1030071,8017051,太宰府,水城,8017,上り,0.33
8017051,8017046,水城,大野城,8017,上り,2.92
8017046,8017041,大野城,金の隈,8017,上り,1.27
8017041,8017036,金の隈,月隈ＪＣＴ,8017,上り,0.42
8017016,8018001,豊ＪＣＴ,空港通,8018,下り,0.35
8018001,8017016,空港通,豊ＪＣＴ,8018,上り,0.35
8016021,8019001,貝塚ＪＣＴ,貝塚(福岡都市高速),8019,下り,0.32
8019001,8019006,貝塚(福岡都市高速),松島,8019,下り,1.16
8019006,8019011,松島,多の津,8019,下り,1.28
8019011,8019016,多の津,粕屋,8019,下り,1.94
8019016,1030061,粕屋,福岡(九州道),8019,下り,1.63
1030061,8019016,福岡(九州道),粕屋,8019,上り,1.63
8019016,8019011,粕屋,多の津,8019,上り,1.94
8019011,8019006,多の津,松島,8019,上り,1.28
8019006,8019001,松島,貝塚(福岡都市高速),8019,上り,1.16
8019001,8016021,貝塚(福岡都市高速),貝塚ＪＣＴ,8019,上り,0.32
8020031,8020026,福重ＪＣＴ,福重(出入口),8020,下り,0.24
8020026,8020021,福重(出入口),野芥,8020,下り,3.51
8020021,8020016,野芥,堤,8020,下り,3.4
8020016,8020011,堤,野多目,8020,下り,3.42
8020011,8020006,野多目,板付,8020,下り,3.54
8020006,8020001,板付,西月隈,8020,下り,0.96
8020001,8017036,西月隈,月隈ＪＣＴ,8020,下り,0.31
8017036,8017031,月隈ＪＣＴ,月隈,8020,下り,1.31
8017031,8017026,月隈,半道橋,8020,下り,1.54
8017026,8017021,半道橋,榎田,8020,下り,1.12
8017021,8017016,榎田,豊ＪＣＴ,8020,下り,0.79
8017016,8017011,豊ＪＣＴ,博多駅東,8020,下り,0.64
8017011,8017006,博多駅東,千代(福岡都市高速),8020,下り,1.21
8017006,8017001,千代(福岡都市高速),呉服町,8020,下り,0.6
8017001,8016036,呉服町,千鳥橋ＪＣＴ,8020,下り,0.85
8016036,8020041,千鳥橋ＪＣＴ,築港,8020,下り,0.92
8020041,8020046,築港,天神北,8020,下り,0.85
8020046,8020051,天神北,西公園,8020,下り,1.76
8020051,8020056,西公園,百道,8020,下り,1.58
8020056,8020061,百道,愛宕,8020,下り,2.2
8020061,8020066,愛宕,姪浜,8020,下り,1.14
